t1location...1,t1emotions_1,t1emotions_2,t1emotions_3,t1emotions_4,t1emotions_5,t1emotions_6,t1emotions_7,t1emotions_8,t1emotions_9,t1emotions_10,t1emotions_11,t1emotions_12,t1emotions_13,t1emotions_14,t1emotions_15,t1jobsa_1,t1jobstr_1,t1jobstr_2,t1jobstr_3,t1jobstr_4,t1jobstr_5,t1jobstr_6,t1jobsa_2,t1jobsa_3,t1wofa_1,t1wofa_2,t1wofa_3,t1threat_1,t1threat_2,t1threat_3,t2jobsa_1,t2jobstr_1,t2jobstr_2,t2jobstr_3,t2jobstr_4,t2jobstr_5,t2jobstr_6,t2jobsa_2,t2jobsa_3,t2threatlast_1,t2threatlast_2,t2threatlast_3,t2emotionslast_1,t2emotionslast_2,t2emotionslast_3,t2emotionslast_4,t2emotionslast_5,t2emotionslast_6,t2emotionslast_7,t2emotionslast_8,t2emotionslast_9,t2threat_1,t2threat_2,t2threat_3,t3jobsa_1,t3jobstr_1,t3jobstr_2,t3jobstr_3,t3jobstr_4,t3jobstr_5,t3jobstr_6,t3jobsa_2,t3jobsa_3,t3threatlast_1,t3threatlast_2,t3threatlast_3,t3emotionslast_1,t3emotionslast_2,t3emotionslast_3,t3emotionslast_4,t3emotionslast_5,t3emotionslast_6,t3emotionslast_7,t3emotionslast_8,t3emotionslast_9,t3threat_1,t3threat_2,t3threat_3,t1occ,t1found,t1own,t1location...83,t1age_1,t1gender,t1lang,t1edu,t1preocc,t1evcat_,t1evdes_,t1novel_,t1disrup_,t1perfo_,t1probsolv_,t1copeact1_,t1copeact2_,t1copeplan1_,t1copeplan2_,t1coperefram1_,t1coperefram2_,t1copeaccept1_,t1copeaccept2_,t1copehumor1_,t1copehumor2_,t1copeemosup1_,t1copeemosup2_,t1copeinssup1_,t1copeinssup2_,t1copedistr1_,t1copedistr2_,t1copedenial1_,t1copedenial2_,t1copevent1_,t1copevent2_,t1copediseng1_,t1copediseng2_,t1copeblame1_,t1copeblame2_,t2evcat_,t2evdes_,t2novel_,t2disrup_,t2perfo_,t2copeact1_,t2copeact2_,t2copeplan1_,t2copeplan2_,t2coperefram1_,t2coperefram2_,t2copeaccept1_,t2copeaccept2_,t2copehumor1_,t2copehumor2_,t2copeemosup1_,t2copeemosup2_,t2copeinssup1_,t2copeinssup2_,t2copedistr1_,t2copedistr2_,t2copedenial1_,t2copedenial2_,t2copevent1_,t2copevent2_,t2copediseng1_,t2copediseng2_,t2copeblame1_,t2copeblame2_,t3evcat_,t3evdes_,t3novel_,t3disrup_,t3perfo_,t3copeact1_,t3copeact2_,t3copeplan1_,t3copeplan2_,t3coperefram1_,t3coperefram2_,t3copeaccept1_,t3copeaccept2_,t3copehumor1_,t3copehumor2_,t3copeemosup1_,t3copeemosup2_,t3copeinssup1_,t3copeinssup2_,t3copedistr1_,t3copedistr2_,t3copedenial1_,t3copedenial2_,t3copevent1_,t3copevent2_,t3copediseng1_,t3copediseng2_,t3copeblame1_,t3copeblame2_,t1timebuiss
3,2,3,1,3,2,5,3,4,4,2,1,3,3,2,2,-0.3344443117518606,2,1,1,2,3,1,-0.9848931350210511,0.03695262666425119,4,4,3,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,9,1,3,4,NA,1,"Tough onboarding process due to the chicken and egg problem, which is typical for marketplaces.",5,5,5,2,3,3,4,4,2,2,3,1,1,1,3,4,2,3,3,2,1,1,2,2,1,1,2,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245
1,4,1,5,4,4,5,1,1,1,1,1,1,1,1,1,0.8273096132809177,1,1,1,1,2,1,-0.9848931350210511,0.3077985834647282,3,3,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,7,1,2,3,NA,1,We received a negative review from a client. This event occurred because the client wasn't informed about the unavailability of a chef. The client waited for several days and was supposed to hear from us.,2,3,4,5,2,4,3,2,1,1,4,1,2,1,2,2,2,3,1,1,1,1,2,1,1,1,3,3,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,854
3,3,3,2,2,2,4,2,3,1,2,1,1,2,2,2,-1.496198236784639,2,1,1,2,1,1,0.9446934152242731,0.5786445402652052,2,3,1,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,4,1,3,4,NA,1,The quality of our product was not good enough. We ordered samples and they were good but when the full order was shipped to us. There were some problems with the product,2,3,4,3,3,3,3,4,3,2,4,4,1,2,1,2,2,3,2,1,2,1,2,2,2,3,1,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579
1,4,4,2,5,1,4,4,4,2,3,1,3,2,4,1,-2.657952161817417,2,3,1,5,4,2,-1.9496864101437132,-1.0464312005376568,2,2,3,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,1,9,1,2,3,NA,1,"The companies weren't communicated with the Belastingdienst which could've resulted in a 5000,- fine. This was handled fast with my partner and me to avoid it.",2,4,5,5,4,4,3,4,2,1,2,4,1,1,2,2,4,3,2,2,1,1,1,3,1,1,3,2,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396
1,1,4,1,1,4,1,3,3,1,3,4,3,3,3,4,-0.3344443117518606,2,1,1,2,1,1,0.028139803857744082,-0.667246861016989,3,4,1,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,16,2,1,6,NA,1,As this is my only mean of income so less orders can take a strain on my monthly bills.,2,5,5,3,2,4,3,4,3,3,3,3,2,2,3,3,2,2,2,2,3,1,1,1,1,1,2,2,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610
1,1,5,3,5,1,1,4,4,4,4,1,4,4,4,3,0.8273096132809177,1,1,1,2,2,3,-0.020099859898389024,0.957828879785873,1,1,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,18,1,2,4,NA,1,Panic attack,5,5,5,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,1,3,2,4,1,3,3,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
1,2,2,1,1,1,4,4,4,1,1,1,1,1,1,1,-0.3344443117518606,2,1,1,2,2,2,-0.020099859898389024,0.5786445402652052,4,4,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,22,2,3,4,NA,1,I was denied participation in the local entrepreneur program because my startup wasn't mature enough.,2,4,3,3,4,3,4,4,4,3,4,4,3,2,3,3,3,3,2,3,1,1,1,2,1,1,2,2,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488
3,4,5,4,4,4,4,5,5,4,4,1,5,5,4,5,-0.3344443117518606,2,2,2,5,4,5,-0.9848931350210511,0.03695262666425119,2,2,3,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,36,1,1,4,NA,1,"Difficult discussions with the business partners regarding short, medium and long term product and business strategy.",5,5,5,2,3,4,3,4,4,3,2,1,1,1,3,4,4,3,2,3,2,1,2,4,3,2,4,3,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3,1,3,1,3,3,3,3,3,2,2,1,2,1,1,1,0.8273096132809177,1,1,2,2,1,1,0.9446934152242731,0.686982922985396,1,1,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,3,3,2,3,2,5,1,My customer had an allergic reaction and didn't get in touch afterwards,1,2,3,2,3,4,4,4,3,2,3,4,1,1,3,3,3,3,2,1,1,1,1,2,2,3,2,2,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-335
1,2,3,1,4,3,4,2,4,4,2,3,3,1,4,4,-0.3344443117518606,3,2,1,4,2,2,-2.721521030241843,0.03695262666425119,4,3,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,2,4,1,4,1,3,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,5,1,3,2,5,1,"Currently missing expertise in some areas, slowing down development significantly",5,4,5,3,2,1,4,3,4,2,4,4,1,1,2,3,4,4,4,4,1,1,1,1,1,1,1,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-212
1,4,1,1,1,1,5,1,4,1,3,1,1,4,1,4,-0.3344443117518606,2,1,1,1,2,1,0.462296777662942,0.8494904970656822,1,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,1,1,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,13,2,2,6,3,1,an assignment (speaking job) got cancelled last minute.,3,2,3,4,2,2,1,2,3,3,4,4,2,1,3,3,1,1,3,1,1,1,2,2,1,1,2,2,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214
1,2,4,1,1,1,4,3,4,2,1,3,2,4,1,4,0.8273096132809177,2,1,1,2,1,2,-1.9496864101437132,1.1203364538661593,4,2,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,4,3,1,1,1,4,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,7,1,3,4,5,1,COVID 2nd wave hit the Netherlands. It disrupted our ability to meet up with people physically and show up to places,2,4,5,3,4,3,3,3,4,3,4,3,2,1,2,3,4,3,2,1,1,1,1,2,1,1,2,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183
1,4,4,1,3,1,5,3,4,2,3,4,2,5,4,3,0.8273096132809177,2,1,1,2,1,1,0.7999744239558738,0.957828879785873,4,1,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,7,1,3,4,6,1,Corona made it slower,2,2,4,NA,4,4,3,3,4,2,4,3,2,NA,2,2,1,2,3,2,1,1,1,2,1,1,1,2,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183
3,2,2,2,2,2,3,4,5,3,3,1,1,1,1,3,0.8273096132809177,3,2,2,2,2,2,-0.9848931350210511,-1.588123114138611,5,5,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,5,1,3,3,1,1,We had to lay off a few of our colleagues because we pivoted our core business model,1,3,4,3,3,3,4,4,1,4,4,4,1,1,3,3,4,4,4,4,1,1,1,1,1,1,3,3,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,914
3,2,1,1,1,1,1,1,3,2,1,2,1,1,1,1,0.8273096132809177,2,2,1,1,2,1,0.7999744239558738,0.957828879785873,2,1,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,44,1,3,6,2,1,Because of corona some projects had been postponed,1,5,2,2,4,4,4,4,4,4,4,4,1,2,4,4,3,3,2,1,4,1,3,1,1,1,1,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608
3,4,3,1,2,2,4,4,3,1,1,1,1,1,1,1,0.8273096132809177,1,1,1,2,3,1,1.1858917340049386,1.0119980711459684,2,2,2,2,2,2,1.1097419040461884,1,1,1,2,1,1,1.0701224603782302,0.9244315233150806,4,4,5,4,3,2,3,2,4,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,22,1,3,4,3,1,"We negotiated with a new service provider (logistics) and although our PoC was aware of the time pressure that we had, he was not replying in time and it was very hard for me to get my information.",4,4,5,5,3,3,3,3,3,2,3,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,973
3,5,5,1,5,5,5,2,5,1,5,1,5,4,3,1,-2.657952161817417,1,4,4,5,5,5,-2.67328136648571,-1.588123114138611,1,5,5,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,15,1,3,5,6,1,Co-founders long absence due to becoming a father,4,5,5,4,3,2,1,4,1,2,4,3,3,3,3,3,3,2,1,1,1,1,1,3,1,1,1,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,731
3,1,4,1,1,1,4,1,1,1,1,4,1,1,1,1,-0.3344443117518606,1,1,2,2,4,1,0.462296777662942,0.03695262666425119,4,3,4,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,6,1,1,2,5,1,"A client requested last-minute changes to a project, which disrupted my schedule with my other projects, which caused delays, which inevitable cut into my free time.",5,3,3,5,3,4,2,2,3,3,2,1,2,3,2,2,2,1,4,4,1,1,1,1,1,1,2,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,761
3,5,5,1,3,4,3,1,4,1,1,1,1,1,1,1,-0.3344443117518606,1,1,2,4,4,4,-0.454256833703587,-0.01721656469584421,4,3,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,7,2,1,4,2,1,Co-workers are employed and had little time to assist,4,4,4,4,3,3,3,3,2,1,4,1,2,1,3,4,1,1,3,2,1,1,1,1,1,1,2,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,973
3,4,3,1,3,4,5,2,3,1,1,3,2,3,2,3,0.8273096132809177,2,1,2,4,3,3,-0.020099859898389024,-0.7755852437371799,4,4,2,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,6,1,3,4,3,1,Products were not cleared by customs,4,5,3,4,3,3,3,3,2,3,2,3,4,3,2,3,2,4,3,3,2,2,3,3,3,2,4,3,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-92
3,5,5,1,1,4,5,4,4,1,2,1,2,4,4,3,-0.3344443117518606,2,2,1,4,5,4,-0.50249649745972,-0.07138575605593961,3,2,2,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,3,2,2,1,2,5,1,"When ordering the outside packaging of one of our face mask products, the manufacturer had engraved a logo different to what we specified.",1,5,5,4,4,4,4,4,2,3,3,1,2,2,1,2,2,1,3,3,3,1,3,3,1,2,4,4,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183
3,2,3,1,1,1,4,1,4,1,1,1,1,1,1,1,0.8273096132809177,1,1,1,1,1,2,0.462296777662942,0.5786445402652052,3,2,2,2,2,5,-0.4438967616184751,2,2,2,1,2,2,0.35544703630937674,0.47412853901984797,2,1,4,1,3,1,1,1,4,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,7,1,3,4,2,1,"i had a screening of one of my short films, and the quality of the video was awful, therefore it was presented badly to the people watching it, which might have led to undermining my professional skills related to what i do.",2,1,3,1,1,1,2,2,1,1,4,4,4,4,3,3,2,2,1,1,1,1,1,1,1,1,1,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274
3,4,3,1,1,2,5,2,4,3,2,1,1,1,1,1,-0.3344443117518606,1,1,1,1,2,1,0.028139803857744082,0.5786445402652052,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,5,1,1,4,5,1,"did not spend money properly, business is not operating anymore (not in last week, our business was up and running from 2016-2018)",1,5,5,1,2,3,2,2,1,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126
3,1,2,1,2,1,4,4,2,3,2,4,4,1,4,2,-0.3344443117518606,1,1,1,2,3,1,0.462296777662942,NA,2,3,2,1,3,4,-0.4438967616184751,2,1,1,2,1,1,0.7921931287958983,0.9244315233150806,4,4,5,4,4,2,4,4,5,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,3,2,2,3,6,5,1,We ran out of products and had to stop advertising,1,3,5,5,3,3,4,4,4,4,4,4,1,2,3,4,3,3,4,3,2,1,2,1,1,1,1,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-335
